Chr	SNV_mean	Indel_mean	SequenceAlt_mean	Insertion_mean	transcript_ablation	splice_acceptor_variant	splice_donor_variant	stop_gained	frameshift_variant	stop_lost	start_lost	transcript_amplification	inframe_insertion	inframe_deletion	missense_variant	protein_altering_variant	splice_region_variant	incomplete_terminal_codon_variant	start_retained_variant	stop_retained_variant	synonymous_variant	coding_sequence_variant	mature_miRNA_variant	5_prime_UTR_variant	3_prime_UTR_variant	non_coding_transcript_exon_variant	intron_variant	NMD_transcript_variant	non_coding_transcript_variant	upstream_gene_variant	downstream_gene_variant	TFBS_ablation	TFBS_amplification	TF_binding_site_variant	regulatory_region_ablation	regulatory_region_amplification	feature_elongation	regulatory_region_variant	feature_truncation	intergenic_variant	pop
chr12 	0.273755173409458	0.0675733633746366	0.124036996735582	0.153166160081054	0	0.0908333333333333	0.136363636363636	0.0612903225806452	0.0121428571428571	0.875	0.487777777777778	0	0.028	0	0.258033946251768	0	0	0	0	0.21	0.261581965076885	0.75	0.211818181818182	0.253031914893617	0.251804750539832	0.271281866108181	0.246217730693746	0	0	0.244778845194619	0.252622925952771	0	0	0.256162532768703	0	0	0	0.260900069181057	0	0.248869144574308	HGDP
chr12 	0.272005302090907	0.0713897108524181	0.138073993471164	0.161995947315096	0	0.1325	0.159090909090909	0.0503225806451613	0.00571428571428571	0.875	0.434444444444444	0	0	0	0.259490806223479	0	0	0	0	0.02	0.254109981756582	0.75	0.166363636363636	0.243146481178396	0.251393340152286	0.266158012565895	0.246390740436118	0	0	0.240260913961827	0.247330692399317	0	0	0.250736035491025	0	0	0	0.259522531548957	0	0.252506389013753	HGDP
chr12 	0.273878233250203	0.0680006508949764	0.103710554951034	0.155425531914894	0	0.124166666666667	0.0981818181818182	0.0693548387096774	0.03	0.79	0.521111111111111	0	0.0113333333333333	0	0.258387553041018	0	0	0	0	0.395	0.267232212666147	0.58	0.150909090909091	0.251010638297871	0.247831571769517	0.271281866108181	0.24666724556862	0	0	0.24481616891926	0.24913496767876	0	0	0.25386368219399	0	0	0	0.260793077124953	0	0.250929425971726	HGDP
chr12 	0.27197872886537	0.0687169858555467	0.104657236126224	0.154523809523811	0	0.130833333333333	0.135454545454545	0.0532258064516129	0.0235714285714286	0.875	0.478888888888889	0	0.0113333333333333	0	0.263422913719945	0	0	0	0	0.08	0.263700807922857	0.83	0.189090909090909	0.241194762684125	0.254131151267186	0.26565682097205	0.245125404014523	0	0	0.242035258009106	0.246750542577811	0	0	0.247404718693284	0	0	0	0.258051122402755	0	0.251677712873532	HGDP
chr12 	0.271335315049701	0.0715607960946265	0.11860718171926	0.156185410334347	0	0.110833333333333	0.143636363636364	0.0703225806451613	0.0414285714285714	0.625	0.602222222222222	0	0.00533333333333333	0	0.25669377652051	0	0	0	0	0.3975	0.265884805837895	0.25	0.213636363636364	0.242090834697218	0.251036481418342	0.271936159456921	0.245055628387817	0	0	0.242684197862731	0.249389862546984	0	0	0.257017543859649	0	0	0	0.260776736086274	0	0.252735831835576	HGDP
chr12 	0.271258315466808	0.0715553385905585	0.111186071817193	0.157735562310031	0	0.055	0.112727272727273	0.0558064516129032	0.0121428571428571	0.67	0.538888888888889	0	0.022	0	0.252931400282886	0	0	0	0	0.25	0.265475632004169	0.42	0.143636363636364	0.250507364975449	0.249190817138311	0.266750198598974	0.244518694181361	0	0	0.243378207874414	0.248777974843098	0	0	0.25303690260133	0	0	0	0.26004103151317	0	0.251679889350749	HGDP
chr12 	0.27262459773999	0.0694147953435938	0.108324265505985	0.163272543059777	0	0.159166666666667	0.144545454545455	0.0729032258064516	0.0414285714285714	0.875	0.538888888888889	0	0.022	0	0.263741159830271	0	0	0	0	0.2675	0.261845191555904	0.75	0.196363636363636	0.249234860883797	0.244490282986702	0.266965407669528	0.246709387588134	0	0	0.242494527614321	0.247567151291752	0	0	0.251368219399071	0	0	0	0.26005856532839	0	0.250848053808167	HGDP
chr12 	0.274042331636879	0.0716955313556101	0.119597388465724	0.165663627152988	0	0.0966666666666667	0.174545454545455	0.0532258064516129	0.0235714285714286	0.96	0.497777777777778	0	0.00533333333333333	0	0.265558698727015	0	0	0	0	0.4375	0.266012509773262	0.92	0.180909090909091	0.246845335515549	0.247333787930444	0.268915288510143	0.247955420444071	0	0	0.242052394058799	0.249378602599785	0	0	0.258019762048799	0	0	0	0.26010520289132	0	0.249617852729768	HGDP
chr12 	0.271196778571834	0.0670735260983817	0.097094668117519	0.156393110435664	0	0.110833333333333	0.129090909090909	0.0506451612903226	0.0121428571428571	0.71	0.382222222222222	0	0	0	0.256711456859971	0	0	0	0	0.23	0.267336460776649	0.5	0.22	0.251460720130932	0.244585748380496	0.267083844876144	0.246004407852335	0	0	0.241732266829488	0.247069088236043	0	0	0.247208106473076	0	0	0	0.258977790500742	0	0.251884056953515	HGDP
chr12 	0.270518938131287	0.0704467643009097	0.115223068552775	0.161469098277609	0	0.153333333333333	0.136363636363636	0.0454838709677419	0.0235714285714286	0.835	0.611111111111111	0	0	0	0.264777227722774	0	0	0	0	0.395	0.268139171227522	0.75	0.182727272727273	0.243678396072012	0.246928060006817	0.269431645843863	0.243908849055494	0	0	0.241177164453336	0.245378695946494	0	0	0.24678463399879	0	0	0	0.258728380925147	0	0.253080487530957	HGDP
chr12 	0.268632497171917	0.0700043559894823	0.110957562568009	0.160359675785208	0	0.118333333333333	0.181818181818182	0.0374193548387097	0.0121428571428571	0.79	0.47	0	0	0	0.25460396039604	0	0	0	0	0.0425	0.255939536095909	0.75	0.180909090909091	0.243379705400982	0.245484714172064	0.265089188994003	0.243068114229033	0	0	0.239119136624849	0.245161023080041	0	0	0.249227666868317	0	0	0	0.258832391039882	0	0.252943509885443	HGDP
chr12 	0.269388836734656	0.0681333333333291	0.113764961915125	0.151955420466059	0	0.105	0.143636363636364	0.0635483870967742	0.0235714285714286	0.835	0.611111111111111	0	0.0113333333333333	0	0.262850070721359	0	0	0	0	0.29	0.262079749804536	0.75	0.205454545454545	0.238727495908347	0.247686100693259	0.268422763053366	0.243119339375323	0	0	0.238766028368434	0.244715584233803	0	0	0.251074813470455	0	0	0	0.25959338247575	0	0.254815280274123	HGDP
chr12 	0.268604201220245	0.0716125672800064	0.111436343852013	0.157598784194529	0	0.0966666666666667	0.120909090909091	0.0503225806451613	0.0235714285714286	0.875	0.391111111111111	0	0.0166666666666667	0	0.258801272984442	0	0	0	0	0.105	0.265564242898099	0.75	0.181818181818182	0.24400572831424	0.246608705534718	0.270296815194625	0.241345855035655	0	0	0.240361500225986	0.247408403537885	0	0	0.254225650332727	0	0	0	0.258963238626893	0	0.250010882385998	HGDP
chr12 	0.272002044952927	0.0713499561897571	0.10575625680087	0.166504559270517	0	0.111666666666667	0.120909090909091	0.0509677419354839	0.00571428571428571	0.915	0.435555555555556	0	0.00533333333333333	0	0.254784299858558	0	0	0	0	0.3525	0.264154287203545	0.83	0.159090909090909	0.250981996726678	0.249962495738151	0.263410847114896	0.247002522066046	0	0	0.24191788780589	0.248634395930138	0	0	0.253582375478925	0	0	0	0.259265846036428	0	0.249246868681228	HGDP
chr12 	0.269602182770968	0.0613929653273202	0.0946245919477694	0.14854609929078	0	0.103333333333333	0.0909090909090909	0.0425806451612903	0.0478571428571429	0.835	0.435555555555556	0	0.0113333333333333	0	0.255555162659124	0	0	0	0	0.1025	0.257862913734688	0.67	0.188181818181818	0.234492635024549	0.242254801682007	0.261302809272764	0.24297379418018	0	0	0.236906766979116	0.244038120463992	0	0	0.252279693486587	0	0	0	0.258795057134019	0	0.252574281060487	HGDP
chr12 	0.271795666541548	0.0713259231443196	0.131055495103373	0.1690273556231	0	0.1325	0.0981818181818182	0.0454838709677419	0.00571428571428571	0.915	0.462222222222222	0	0	0	0.265975954738332	0	0	0	0	0.25	0.264581704456607	0.83	0.204545454545455	0.248805237315875	0.248878281622909	0.266594930309813	0.245490911494034	0	0	0.244493400860374	0.248475764859664	0	0	0.25580863077233	0	0	0	0.260428087502103	0	0.254414106380637	HGDP
chr12 	0.270153880597751	0.0675355113280712	0.11474428726877	0.154837892603849	0	0.130833333333333	0.106363636363636	0.0561290322580645	0.0235714285714286	0.835	0.548888888888889	0	0.0166666666666667	0	0.25426449787836	0	0	0	0	0.29	0.260164190774043	0.67	0.181818181818182	0.242995090016367	0.247080350039775	0.259855564382174	0.243634864452321	0	0	0.240535971033092	0.246160416326399	0	0	0.248651945956845	0	0	0	0.257826999689899	0	0.248661957987018	HGDP
chr12 	0.271825580600489	0.0672552760045019	0.104820457018498	0.148186423505573	0	0.139166666666667	0.0690909090909091	0.0538709677419355	0.03	0.79	0.416666666666667	0	0.0113333333333333	0	0.262751060820369	0	0	0	0	0.31	0.265314047432891	0.58	0.166363636363636	0.242962356792145	0.249459029435161	0.268883512674223	0.24372557276719	0	0	0.241834085480771	0.248658374367043	0	0	0.253284936479127	0	0	0	0.262031894844835	0	0.254410244888829	HGDP
chr12 	0.270827654846532	0.0680463637501529	0.0978237214363437	0.152355623100304	0	0.118333333333333	0.144545454545455	0.0487096774193548	0.0235714285714286	0.75	0.547777777777778	0	0.00533333333333333	0	0.25134370579915	0	0	0	0	0.2075	0.266124576492051	0.5	0.205454545454545	0.24364566284779	0.244178883964085	0.266225897306274	0.244060050072446	0	0	0.239590319305667	0.248221570091758	0	0	0.243028836458963	0	0	0	0.25812054199768	0	0.249790707144509	HGDP
chr12 	0.271765933822435	0.0703878833395883	0.124026115342764	0.159589665653495	0	0.104166666666667	0.143636363636364	0.0564516129032258	0.0478571428571429	0.67	0.4	0	0.0113333333333333	0	0.258242574257426	0	0	0	0	0.1025	0.269515246286163	0.42	0.265454545454545	0.246763502454992	0.247324695988177	0.266868635805586	0.246338239656142	0	0	0.242360725582647	0.247961541154281	0	0	0.250637225247023	0	0	0	0.260185357475151	0	0.253665047180458	HGDP
chr13 	0.306258914685664	0.0793029526762801	0.166894586894587	0.168811013767209	0	0.545	0.03125	0.065	0	0	0	0	0	0.0625	0.251710816777042	0	0	0	0	0	0.293134920634921	0.25	0	0.253015214384509	0.290056047197639	0.290788709677419	0.281270214573448	0	0	0.275832284102861	0.277786644896866	0	0	0.274441582767503	0	0	0	0.282097205534666	0	0.288185986398792	HGDP
chr13 	0.303063761852841	0.0799586943998398	0.152051282051282	0.178335419274093	0	0.415	0.05125	0.0528571428571429	0.034	0	0	0	0	0.0625	0.236291390728477	0	0	0	0	0	0.289579365079365	0.42	0	0.251701244813278	0.276339233038349	0.290829032258063	0.278262136609717	0	0	0.268656410079507	0.271568758122017	0	0	0.272507609459143	0	0	0	0.279816479981393	0	0.288835584823258	HGDP
chr13 	0.301111449057824	0.0790641891477776	0.153703703703704	0.179436795994994	0	0.665	0.0625	0.137857142857143	0.034	0	0	0	0	0.0825	0.245397350993378	0	0	0	0	0	0.274388888888888	0.17	0	0.249225449515906	0.282522123893805	0.288388709677421	0.276446246539184	0	0	0.270559512927091	0.274400886341669	0	0	0.27468040271599	0	0	0	0.280303089027555	0	0.28348666030716	HGDP
chr13 	0.304859360592144	0.080166570654635	0.196353276353276	0.178222778473091	0	0.625	0.04125	0.0471428571428571	0	0	0	0	0	0.0425	0.248388520971303	0	0	0	0	0	0.278865079365079	0.17	0	0.247524204702628	0.287241887905604	0.294062903225805	0.281347494022209	0	0	0.277037893030234	0.280794208790117	0	0	0.273149145399203	0	0	0	0.279838572148363	0	0.283444441025381	HGDP
chr13 	0.303265617043305	0.0715698579430514	0.134615384615384	0.162102628285357	0	0.54	0.01	0.101428571428571	0	0	0	0	0	0.0625	0.233388520971303	0	0	0	0	0	0.2745	0.17	0	0.24466113416321	0.278109144542773	0.292387096774191	0.277321490372588	0	0	0.270112454509389	0.272607877111725	0	0	0.26891126199953	0	0	0	0.280307352428197	0	0.285847924423849	HGDP
chr13 	0.304715376887011	0.0779874244671298	0.141339031339031	0.169561952440551	0	0.335	0.01	0.107142857142857	0.068	0	0	0	0	0.0825	0.262450331125828	0	0	0	0	0	0.282055555555556	0.08	0	0.26042876901798	0.287601769911506	0.29786129032258	0.280597391769518	0	0	0.273719277669499	0.276062277165043	0	0	0.27339733083587	0	0	0	0.279725592031314	0	0.284506692925551	HGDP
chr13 	0.307377506502583	0.0785948741833841	0.16042735042735	0.169461827284105	0	0.46	0.03125	0.132142857142857	0	0	0	0	0	0.0425	0.251931567328919	0	0	0	0	0	0.29295238095238	0.17	0	0.252282157676349	0.28845132743363	0.294982258064514	0.283017005411589	0	0	0.275999068628295	0.280300389857058	0	0	0.272430344181691	0	0	0	0.280332932832058	0	0.285776656306798	HGDP
chr13 	0.306643756622925	0.0723285572456358	0.14037037037037	0.160713391739674	0	0.25	0.03125	0.0657142857142857	0.016	0	0	0	0	0.0825	0.245794701986756	0	0	0	0	0	0.291119047619047	0.08	0	0.250650069156293	0.288427728613569	0.297046774193546	0.280833831487608	0	0	0.272651649735247	0.275772216853817	0	0	0.277890423788341	0	0	0	0.280074803302195	0	0.285047973659171	HGDP
chr13 	0.306105599977738	0.0803977349332581	0.17008547008547	0.168861076345432	0	0.54	0.0525	0.09	0.034	0	0	0	0	0	0.242991169977926	0	0	0	0	0	0.277912698412699	0.25	0	0.25478561549101	0.286979351032448	0.296649999999997	0.280374205575216	0	0	0.27413908484106	0.279888207657202	0	0	0.276335752751113	0	0	0	0.28230863144839	0	0.285184847832146	HGDP
chr13 	0.302837037750411	0.0753395761579628	0.159202279202279	0.16892365456821	0	0.625	0.04125	0.0957142857142857	0.016	0	0	0	0	0.105	0.245717439293599	0	0	0	0	0	0.279738095238095	0.08	0	0.243319502074689	0.282412979351033	0.291051612903227	0.276045533916505	0	0	0.271986063919689	0.272081236879805	0	0	0.274764692109575	0	0	0	0.280134103329325	0	0.285231498292217	HGDP
chr13 	0.302796507066855	0.0780711387843619	0.182336182336182	0.170312891113893	0	0.545	0.04125	0.0942857142857143	0.034	0	0	0	0	0.02	0.237373068432672	0	0	0	0	0	0.2745	0	0	0.258326417704012	0.290318584070796	0.282538709677418	0.27914367291724	0	0	0.271855499404953	0.272493752290824	0	0	0.272730039803326	0	0	0	0.279274640517806	0	0.283557189894501	HGDP
chr13 	0.302878270323739	0.0752716731832235	0.175185185185185	0.166896120150188	0	0.545	0.03125	0.0957142857142857	0.05	0	0	0	0	0.0625	0.240132450331127	0	0	0	0	0	0.281214285714286	0.25	0	0.257897648686031	0.281790560471978	0.29489193548387	0.27629569909393	0	0	0.273233067144997	0.275769217953418	0	0	0.272552095527978	0	0	0	0.280216658269057	0	0.284804628119545	HGDP
chr13 	0.304718335833349	0.0778199958326659	0.182307692307692	0.171839799749687	0	0.335	0	0.13	0.016	0	0	0	0	0.0625	0.248101545253864	0	0	0	0	0	0.278079365079364	0.25	0	0.241175656984786	0.285182890855457	0.291182258064517	0.279629727221282	0	0	0.273752910536569	0.273242477758153	0	0	0.27027394052915	0	0	0	0.280484671136774	0	0.286436840323756	HGDP
chr13 	0.303652427023963	0.0764078836089047	0.175897435897436	0.162916145181477	0	0.5	0.0525	0.065	0.05	0	0	0	0	0.0625	0.230728476821193	0	0	0	0	0	0.271174603174603	0.08	0	0.251659751037345	0.280002949852508	0.301962903225805	0.276637026491364	0	0	0.271866710360647	0.274921195561629	0	0	0.279400608756731	0	0	0	0.279603891322039	0	0.28817669323326	HGDP
chr13 	0.304583614318413	0.0808720752080571	0.172079772079772	0.179399249061327	0	0.46	0.02125	0.0714285714285714	0.016	0	0	0	0	0.0825	0.249845474613687	0	0	0	0	0	0.28434126984127	0.17	0	0.239308437067773	0.289905604719764	0.290320967741933	0.28320255474459	0	0	0.273818451508304	0.277379460864355	0	0	0.271606181222196	0	0	0	0.282009030657724	0	0.283859740899211	HGDP
chr13 	0.303728561401424	0.0803088727370749	0.175413105413105	0.179561952440551	0	0.295	0.0725	0.0821428571428571	0	0	0	0	0	0.0625	0.246953642384106	0	0	0	0	0	0.282928571428572	0.33	0	0.240193637621024	0.277764011799411	0.29077258064516	0.278395104455131	0	0	0.272595077528069	0.274721602079237	0	0	0.277204401779443	0	0	0	0.280046509825197	0	0.286923408314664	HGDP
chr13 	0.303318671639285	0.0806709402233166	0.176096866096866	0.169399249061327	0	0.335	0.0525	0.101428571428571	0.05	0	0	0	0	0.0625	0.243852097130243	0	0	0	0	0	0.279269841269842	0.08	0	0.246804979253113	0.287595870206491	0.291590322580646	0.279426873584265	0	0	0.27140464650994	0.272277498250639	0	0	0.270653242800282	0	0	0	0.280294368435329	0	0.287834815521493	HGDP
chr13 	0.306994164682395	0.0773074141713719	0.161880341880342	0.177609511889862	0	0.415	0.03125	0.136428571428571	0.082	0	0	0	0	0.0425	0.261147902869758	0	0	0	0	0	0.28984126984127	0.08	0	0.254661134163209	0.277814159292035	0.297617741935485	0.281816204694227	0	0	0.276568757653629	0.279189297257673	0	0	0.273830484664013	0	0	0	0.282028603542495	0	0.287100101547902	HGDP
chr13 	0.300021428276337	0.0790918896392777	0.172507122507122	0.167021276595745	0	0.54	0.0525	0.0821428571428571	0.034	0	0	0	0	0.0425	0.242494481236204	0	0	0	0	0	0.288928571428571	0.08	0	0.241908713692946	0.280005899705015	0.287620967741936	0.27491591681355	0	0	0.268480484313283	0.2706287694512	0	0	0.276082884570359	0	0	0	0.278484554862212	0	0.283726744007189	HGDP
chr13 	0.303682236687862	0.0794030911787385	0.188774928774929	0.180688360450563	0	0.71	0.04125	0.0885714285714286	0.066	0	0	0	0	0.0825	0.240397350993378	0	0	0	0	0	0.277595238095239	0.17	0	0.248796680497926	0.280197640117995	0.303656451612901	0.274776499182042	0	0	0.274710326152568	0.27621738695812	0	0	0.276764223835169	0	0	0	0.283624665710628	0	0.287436932639976	HGDP
chr13 	0.304656569548729	0.0732898623555185	0.137008547008547	0.158573216520651	0	0.46	0.01	0.0657142857142857	0.032	0	0	0	0	0.0425	0.250474613686535	0	0	0	0	0	0.27895238095238	0.25	0	0.254840940525588	0.283796460176992	0.295841935483872	0.277674065567671	0	0	0.273505062177681	0.280343873912898	0	0	0.268871458674784	0	0	0	0.281936552846786	0	0.285854817367821	HGDP
chr13 	0.302105077001162	0.0763187762756281	0.137720797720798	0.171088861076346	0	0.335	0.03125	0.101428571428571	0.064	0	0	0	0	0.0425	0.246644591611479	0	0	0	0	0	0.284944444444444	0.25	0	0.249100968188106	0.278572271386432	0.29420322580645	0.277580425685945	0	0	0.271613860190757	0.272475925493983	0	0	0.271011472723017	0	0	0	0.278385527692722	0	0.283679785826433	HGDP
chr13 	0.305267942912828	0.0808951180947911	0.194131054131054	0.177371714643304	0	0.455	0.0725	0.0942857142857143	0.016	0	0	0	0	0.0625	0.238465783664459	0	0	0	0	0	0.290349206349206	0.25	0	0.254674965421853	0.283961651917404	0.290359677419354	0.279286669393453	0	0	0.277412683902791	0.275569624471026	0	0	0.276096932802622	0	0	0	0.282551839076002	0	0.284107640705345	HGDP
chr13 	0.303869710023112	0.0782960520671149	0.135242165242165	0.175832290362954	0	0.58	0.0525	0.0771428571428572	0.032	0	0	0	0	0.125	0.2358940397351	0	0	0	0	0	0.275523809523809	0.42	0	0.245449515905947	0.277982300884956	0.286316129032258	0.277381662157105	0	0	0.271109712137149	0.27208256972443	0	0	0.276354483727464	0	0	0	0.280340684469591	0	0.287373111364166	HGDP
chr13 	0.30929356876443	0.0745524409525991	0.157920227920228	0.16261576971214	0	0.5	0.02125	0.0657142857142857	0.016	0	0	0	0	0.085	0.24485651214128	0	0	0	0	0	0.285484126984127	0	0	0.267385892116182	0.293958702064895	0.299000000000001	0.28272668638312	0	0	0.278958760930679	0.282124887541233	0	0	0.279321002107235	0	0	0	0.282958218673693	0	0.286871588146639	HGDP
chr13 	0.307326984214181	0.0810309240442689	0.163105413105413	0.173078848560701	0	0.205	0.04125	0.065	0.034	0	0	0	0	0.0825	0.241534216335541	0	0	0	0	0	0.295746031746032	0.08	0	0.260677731673583	0.283598820058999	0.291991935483871	0.284012474830148	0	0	0.272902947618962	0.275157442271164	0	0	0.278534301100442	0	0	0	0.281370877097784	0	0.28620266486141	HGDP
chr13 	0.303847318368666	0.079571255224481	0.162279202279202	0.165657071339174	0	0.42	0.03125	0.107142857142857	0.066	0	0	0	0	0.0825	0.249591611479029	0	0	0	0	0	0.283158730158731	0.08	0	0.239253112033195	0.281575221238939	0.296477419354838	0.280047468852305	0	0	0.270205591679742	0.274444203791942	0	0	0.272226644813861	0	0	0	0.278741909228321	0	0.283074129919727	HGDP
chr13 	0.305965552359427	0.0804050890460458	0.168831908831909	0.182916145181477	0	0.415	0.02125	0.0771428571428572	0.05	0	0	0	0	0.0625	0.244337748344371	0	0	0	0	0	0.278515873015873	0.33	0	0.250138312586446	0.274926253687318	0.29005322580645	0.281974342436494	0	0	0.274701012435533	0.275874346073107	0	0	0.270590025755093	0	0	0	0.280860431766209	0	0.285914207465337	HGDP
chr13 	0.305197809003232	0.0806035275227634	0.156495726495726	0.176783479349186	0	0.46	0.03125	0.0535714285714286	0.016	0	0	0	0	0.0625	0.240253863134658	0	0	0	0	0	0.287007936507937	0.25	0	0.252392807745505	0.281622418879057	0.291801612903225	0.280244816574434	0	0	0.275492160954826	0.277774815900837	0	0	0.273652540388668	0	0	0	0.28031762334793	0	0.28821140412967	HGDP
chr13 	0.304634618295825	0.0698542659982558	0.137521367521367	0.164818523153942	0	0.58	0.0625	0.114285714285714	0.066	0	0	0	0	0.1675	0.253863134657837	0	0	0	0	0	0.28084126984127	0.42	0	0.254190871369294	0.283530973451327	0.290733870967742	0.277983301346657	0	0	0.273025060797873	0.273921728699473	0	0	0.274106766565208	0	0	0	0.280717801635593	0	0.285852355602095	HGDP
chr13 	0.303114504341888	0.0760861411744483	0.141766381766382	0.181526908635795	0	0.46	0.04125	0.0957142857142857	0.034	0	0	0	0	0.0625	0.252362030905077	0	0	0	0	0	0.272079365079364	0.25	0	0.236141078838175	0.278820058997052	0.284519354838707	0.279938648376582	0	0	0.271610928094655	0.270674086168403	0	0	0.263842191524234	0	0	0	0.280370334483157	0	0.28544148690652	HGDP
chr13 	0.309080731065949	0.082033902459947	0.175470085470085	0.172515644555695	0	0.29	0.03125	0.0942857142857143	0.068	0	0	0	0	0.0825	0.25907284768212	0	0	0	0	0	0.285984126984127	0.33	0	0.251756569847856	0.28625958702065	0.294841935483868	0.285842011704077	0	0	0.273751185774156	0.279450868015068	0	0	0.273898384453289	0	0	0	0.283398511685591	0	0.287146628919617	HGDP
chr13 	0.306344985617991	0.076602154755043	0.16997150997151	0.167997496871089	0	0.5	0.05125	0.113571428571429	0.032	0	0	0	0	0.0625	0.245386313465785	0	0	0	0	0	0.294857142857143	0.17	0	0.252337482710927	0.282235988200589	0.292798387096776	0.280524871004317	0	0	0.277153797064449	0.277907100729729	0	0	0.279292905642705	0	0	0	0.281812332855313	0	0.284891528448804	HGDP
chr13 	0.308968291104992	0.077103214972969	0.154786324786325	0.165081351689612	0	0.585	0.03125	0.0528571428571429	0.016	0	0	0	0	0.02	0.255783664459162	0	0	0	0	0	0.290222222222221	0.25	0	0.257565698478562	0.290306784660768	0.292311290322578	0.286330425685938	0	0	0.277582745476808	0.281390156942461	0	0	0.276014984781081	0	0	0	0.280617030347658	0	0.285075976244015	HGDP
chr13 	0.306214681878532	0.0806172551999675	0.164672364672364	0.175081351689612	0	0.46	0.04125	0.0842857142857143	0.034	0	0	0	0	0.0625	0.239448123620309	0	0	0	0	0	0.27947619047619	0	0	0.247136929460581	0.287253687315636	0.297685483870966	0.27827299112767	0	0	0.279087773159246	0.279418213321773	0	0	0.282795598220558	0	0	0	0.281754001782874	0	0.287524140689959	HGDP
chr13 	0.304619066624243	0.0799856594800612	0.182051282051282	0.165506883604505	0	0.42	0.0625	0.0471428571428571	0.05	0	0	0	0	0.0425	0.233057395143488	0	0	0	0	0	0.281412698412698	0	0	0.25374827109267	0.280669616519174	0.297166129032258	0.280073425308399	0	0	0.274885389537587	0.275535803538705	0	0	0.272051041910561	0	0	0	0.280079066702838	0	0.284346862787392	HGDP
chr13 	0.305796796080141	0.0774764361969394	0.161225071225071	0.181789737171465	0	0.54	0.02125	0.0957142857142857	0	0	0	0	0	0.0625	0.25187637969095	0	0	0	0	0	0.281182539682539	0.25	0	0.243637621023514	0.281165191740414	0.296156451612903	0.280009438711364	0	0	0.269466013556631	0.279729932358138	0	0	0.273586981971436	0	0	0	0.279374636641988	0	0.283732467612446	HGDP
chr13 	0.306439437937731	0.0806763332393605	0.15965811965812	0.175769712140175	0	0.455	0.01	0.0828571428571429	0.016	0	0	0	0	0.0625	0.255176600441502	0	0	0	0	0	0.277444444444445	0.25	0	0.25792531120332	0.280982300884956	0.300446774193549	0.279812956204422	0	0	0.279259904448162	0.280433840924991	0	0	0.274921564036524	0	0	0	0.280758691523583	0	0.285130135089427	HGDP
chr13 	0.305528963267565	0.0765854854327249	0.152592592592593	0.1760450563204	0	0.46	0.0625	0.0885714285714286	0.05	0	0	0	0	0.0625	0.240253863134659	0	0	0	0	0	0.276833333333333	0.08	0	0.241410788381743	0.276657817109145	0.289614516129033	0.279518153788154	0	0	0.271732696321078	0.27265519309586	0	0	0.271453992039335	0	0	0	0.282251850703459	0	0.285227744099493	HGDP
chr13 	0.300077373005869	0.0790619829139411	0.166951566951567	0.171739674593241	0	0.5	0.04125	0.0664285714285714	0.016	0	0	0	0	0.0825	0.24901766004415	0	0	0	0	0	0.276547619047619	0.17	0	0.25362378976487	0.28131563421829	0.28966451612903	0.275279857790137	0	0	0.270965694475582	0.272595714904532	0	0	0.275804261297121	0	0	0	0.278783380489126	0	0.283072960581035	HGDP
chr13 	0.305622672410037	0.080687854682728	0.174159544159544	0.174543178973717	0	0.42	0.0525	0.0828571428571429	0.032	0	0	0	0	0.02	0.240463576158941	0	0	0	0	0	0.284484126984127	0.25	0	0.255850622406639	0.285908554572272	0.287701612903225	0.281221605210254	0	0	0.273163731695957	0.276489787078071	0	0	0.27441114493093	0	0	0	0.282751637533426	0	0.283038988214347	HGDP
chr13 	0.306431758439673	0.0768083150501879	0.164615384615385	0.168735919899875	0	0.54	0.03125	0.0414285714285714	0	0	0	0	0	0.0825	0.237262693156733	0	0	0	0	0	0.289277777777778	0.25	0	0.244038727524204	0.28388790560472	0.297666129032257	0.281237061099988	0	0	0.275687576536328	0.275350371530432	0	0	0.27849683914774	0	0	0	0.281970272470056	0	0.286834846293562	HGDP
chr13 	0.305273282778714	0.079546496378096	0.184558404558405	0.181013767209011	0	0.875	0.0725	0.0714285714285714	0.034	0	0	0	0	0.0625	0.245827814569537	0	0	0	0	0	0.280269841269842	0.08	0	0.237109266943292	0.284174041297936	0.290959677419352	0.282161740183805	0	0	0.273143896928197	0.278138182666363	0	0	0.273476937485367	0	0	0	0.280990853067708	0	0.285464504415841	HGDP
chr13 	0.303844152984129	0.0810061651978834	0.179515669515669	0.176783479349186	0	0.29	0.03125	0.112142857142857	0	0	0	0	0	0.04	0.247362030905077	0	0	0	0	0	0.28565873015873	0.25	0	0.251562932226833	0.283693215339234	0.292514516129034	0.27936709507934	0	0	0.271243208747991	0.275499316917129	0	0	0.275523296651837	0	0	0	0.280158327196617	0	0.287342523925328	HGDP
chr13 	0.301470541280528	0.0691389559611176	0.122535612535612	0.163016270337922	0	0.5	0.0525	0.0885714285714286	0.016	0	0	0	0	0.02	0.231633554083886	0	0	0	0	0	0.279968253968254	0.25	0	0.235408022130014	0.275430678466076	0.284300000000002	0.276069799270135	0	0	0.266624984908325	0.270033654326743	0	0	0.270318426597986	0	0	0	0.277716367582649	0	0.28325260793308	HGDP
