ensID	EmbryoDev	DDD	Lethal	Essential	Misc	Candidate_gene
ENSG00000144152	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000144161	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000144182	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000144218	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000144231	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000144285	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000144320	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000144339	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000144355	1.0	0.0	0.0	1.0	0.0	0.0
ENSG00000144357	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000144381	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000144406	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000144455	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000144476	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000144535	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000144554	0.0	1.0	0.0	1.0	0.0	1.0
ENSG00000144559	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000144589	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000144591	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000144597	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000144635	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000144647	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000144655	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000144659	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000144668	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000144712	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000144736	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000144741	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000144744	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000144749	1.0	0.0	0.0	1.0	0.0	0.0
ENSG00000144792	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000144802	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000144810	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000144824	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000144827	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000144848	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000144867	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000144891	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000144895	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000144909	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000145014	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000145016	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000145020	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000145041	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000145050	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000145075	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000145147	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000145191	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000145216	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000145241	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000145244	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000145287	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000145293	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000145337	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000145348	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000145354	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000145375	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000145386	0.0	1.0	1.0	1.0	0.0	1.0
ENSG00000145388	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000145391	0.0	0.0	1.0	0.0	0.0	1.0
ENSG00000145414	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000145423	1.0	0.0	0.0	0.0	0.0	1.0
ENSG00000145431	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000145491	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000145555	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000145604	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000145632	0.0	0.0	1.0	0.0	0.0	1.0
ENSG00000145675	0.0	1.0	0.0	0.0	0.0	1.0
ENSG00000145681	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000145687	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000145715	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000145725	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000145730	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000145734	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000145736	0.0	0.0	1.0	0.0	0.0	1.0
ENSG00000145741	1.0	0.0	1.0	1.0	1.0	0.0
ENSG00000145781	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000145782	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000145794	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000145817	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000145824	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000145833	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000145839	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000145864	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000145901	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000145907	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000145912	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000145919	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000145982	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000146007	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000146038	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000146066	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000146090	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000146109	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000146112	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000146223	1.0	0.0	1.0	1.0	0.0	0.0
ENSG00000146247	0.0	1.0	1.0	1.0	0.0	0.0
ENSG00000146250	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000146263	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000146282	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000146350	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146374	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000146410	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000146453	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146457	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000146463	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000146469	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000146535	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146576	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000146592	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000146618	1.0	0.0	0.0	1.0	0.0	0.0
ENSG00000146648	1.0	0.0	0.0	1.0	1.0	1.0
ENSG00000146670	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000146674	0.0	0.0	0.0	1.0	1.0	0.0
ENSG00000146676	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000146678	0.0	0.0	0.0	1.0	1.0	0.0
ENSG00000146701	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000146731	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000146733	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000146826	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000146828	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000146834	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000146842	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000146872	0.0	1.0	0.0	1.0	0.0	1.0
ENSG00000146909	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000146918	1.0	1.0	1.0	1.0	0.0	0.0
ENSG00000146938	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000147044	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000147050	1.0	1.0	0.0	1.0	0.0	0.0
ENSG00000147065	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000147099	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000147100	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000147123	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000147130	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000147133	0.0	1.0	0.0	1.0	0.0	1.0
ENSG00000147140	0.0	1.0	0.0	1.0	0.0	1.0
ENSG00000147145	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000147155	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000147160	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000147162	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000147166	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000147180	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000147202	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000147223	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000147224	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000147255	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000147257	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000147274	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000147316	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000147364	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000147383	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000147403	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000147416	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000147454	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000147465	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000147471	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000147475	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000147533	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000147535	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000147536	1.0	0.0	1.0	0.0	0.0	1.0
ENSG00000147571	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000147576	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000147586	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000147596	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000147601	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000147604	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000147655	1.0	1.0	1.0	0.0	0.0	0.0
ENSG00000147677	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000147679	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000147684	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000147789	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000147852	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000147854	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000147862	0.0	1.0	1.0	0.0	0.0	0.0
ENSG00000147869	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000147874	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000147883	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000147905	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000148053	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000148090	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000148143	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000148154	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000148187	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000148200	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000148204	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000148218	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000148229	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000148288	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000148290	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000148296	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000148297	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000148303	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000148308	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000148331	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000148334	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000148335	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000148339	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000148343	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000148356	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000148358	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000148384	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000148396	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000148400	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000148408	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000148444	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000148459	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000148484	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000148488	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000148498	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000148516	1.0	1.0	0.0	1.0	1.0	0.0
ENSG00000148584	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000148606	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000148660	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000148672	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000148688	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000148702	0.0	0.0	0.0	1.0	1.0	0.0
ENSG00000148704	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000148719	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000148730	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000148737	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000148773	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000148795	0.0	0.0	0.0	1.0	1.0	0.0
ENSG00000148824	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000148826	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000148832	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000148834	0.0	0.0	0.0	1.0	1.0	0.0
ENSG00000148835	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000148840	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000148841	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000148843	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000148848	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000148908	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000148926	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000148942	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000148943	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000148985	0.0	1.0	0.0	0.0	0.0	1.0
ENSG00000149016	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000149043	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000149084	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000149100	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000149136	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000149177	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000149182	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000149187	1.0	0.0	1.0	1.0	0.0	0.0
ENSG00000149243	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000149256	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000149262	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000149269	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000149289	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000149294	0.0	0.0	1.0	0.0	1.0	0.0
ENSG00000149308	1.0	0.0	1.0	1.0	0.0	0.0
ENSG00000149311	1.0	1.0	0.0	0.0	0.0	1.0
ENSG00000149313	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000149357	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000149418	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000149428	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000149474	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000149476	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000149480	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000149503	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000149506	0.0	0.0	0.0	0.0	0.0	1.0
ENSG00000149532	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000149541	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000149547	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000149554	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000149571	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000149609	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000149636	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000149639	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000149716	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000149781	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000149782	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000149792	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000149806	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000149809	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000149823	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000149922	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000149923	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000149925	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000149948	1.0	0.0	0.0	0.0	0.0	1.0
ENSG00000149970	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000150093	1.0	0.0	1.0	1.0	0.0	0.0
ENSG00000150201	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000150281	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000150347	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000150457	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000150459	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000150510	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000150630	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000150637	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000150753	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000150760	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000150768	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000150776	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000150779	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000150782	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000150783	0.0	0.0	0.0	0.0	1.0	1.0
ENSG00000150787	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000150867	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000150873	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000150893	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000150907	0.0	0.0	0.0	1.0	0.0	1.0
ENSG00000150938	0.0	1.0	1.0	0.0	0.0	0.0
ENSG00000150961	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000150991	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000150995	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000151012	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000151067	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000151090	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000151092	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000151093	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000151131	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000151148	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000151150	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000151151	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000151164	0.0	0.0	1.0	0.0	1.0	1.0
ENSG00000151208	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000151224	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000151229	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000151233	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000151247	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000151304	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000151320	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000151322	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000151332	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000151338	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000151348	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000151364	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000151365	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000151366	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000151379	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000151413	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000151414	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000151445	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000151461	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000151465	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000151474	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000151475	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000151503	0.0	1.0	1.0	1.0	0.0	0.0
ENSG00000151552	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000151611	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000151617	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000151640	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000151657	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000151665	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000151694	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000151702	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000151725	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000151726	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000151729	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000151748	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000151779	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000151790	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000151806	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000151834	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000151835	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000151849	0.0	1.0	0.0	1.0	0.0	1.0
ENSG00000151892	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000151893	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000151923	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000151962	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000152034	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000152093	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000152104	0.0	1.0	1.0	0.0	0.0	0.0
ENSG00000152192	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000152217	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000152219	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000152223	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000152234	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000152240	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000152242	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000152253	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000152266	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000152284	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000152291	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000152359	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000152382	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000152404	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000152422	0.0	1.0	0.0	0.0	0.0	1.0
ENSG00000152464	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000152475	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000152484	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000152518	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000152520	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000152582	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000152591	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000152592	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000152601	1.0	0.0	1.0	1.0	0.0	0.0
ENSG00000152620	0.0	1.0	1.0	0.0	0.0	0.0
ENSG00000152661	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000152669	0.0	1.0	0.0	0.0	0.0	1.0
ENSG00000152684	1.0	0.0	1.0	1.0	0.0	0.0
ENSG00000152784	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000152804	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000152818	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000152822	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000152904	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000152942	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000152944	1.0	0.0	1.0	1.0	0.0	0.0
ENSG00000152952	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000152977	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000153015	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000153037	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000153044	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000153048	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000153071	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000153094	1.0	0.0	1.0	1.0	0.0	1.0
ENSG00000153107	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000153130	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000153147	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000153187	0.0	1.0	0.0	1.0	0.0	0.0
ENSG00000153201	0.0	1.0	1.0	1.0	0.0	0.0
ENSG00000153207	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000153208	0.0	0.0	0.0	1.0	0.0	0.0
ENSG00000153233	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000153234	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000153250	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000153253	0.0	1.0	1.0	0.0	0.0	0.0
ENSG00000153283	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000153310	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000153339	0.0	0.0	1.0	1.0	0.0	0.0
ENSG00000153391	0.0	0.0	1.0	1.0	0.0	1.0
ENSG00000153443	0.0	0.0	0.0	1.0	0.0	0.0
